"parentTconst";"seasonNumber";"episodeNumber";"title_basics_titleBasicsId"
84987;15;22;525408
84987;15;36;525409
84987;15;77;525410
84987;11;109;525411
84987;12;118;525412
84987;7;60;525413
84987;8;63;525414
84987;13;76;525415
84987;5;65;525416
84987;6;16;525417
84987;10;71;525418
84987;7;80;525419
84987;17;45;525420
84987;17;27;525421
84987;5;6;525422
84987;17;70;525423
84987;17;64;525424
84987;14;115;525425
84987;9;11;525426
84987;18;1;525427
84987;2;9;525428
84987;15;79;525429
84987;11;129;525430
84987;15;55;525431
84987;15;33;525432
84987;1;4;525433
84987;17;16;525434
84987;17;17;525435
84987;15;1;525436
84987;15;63;525437
84987;15;25;525438
84987;13;111;525439
84987;7;7;525440
84987;5;25;525441
84987;2;3;525442
84987;8;11;525443
84987;11;35;525444
84987;15;64;525445
84987;15;65;525446
84987;16;35;525447
84987;5;45;525448
84987;13;74;525449
84987;16;26;525450
84987;5;27;525451
84987;14;33;525452
84987;15;47;525453
84987;16;51;525454
84987;16;52;525455
84987;16;53;525456
84987;17;84;525457
84987;5;51;525458
84987;15;30;525459
84987;14;97;525460
84987;10;28;525461
84987;14;44;525462
84987;6;98;525463
84987;7;69;525464
84987;16;18;525465
84987;16;19;525466
84987;16;20;525467
84987;5;74;525468
84987;12;153;525469
84987;17;10;525470
84987;6;10;525471
84987;5;39;525472
84987;13;79;525473
84987;15;59;525474
84987;7;52;525475
84987;9;37;525476
84987;3;4;525477
84987;9;22;525478
84987;11;96;525479
84987;14;49;525480
84987;17;74;525481
84987;15;80;525482
84987;13;87;525483
84987;15;8;525484
84987;5;11;525485
84987;12;117;525486
84987;9;102;525487
84987;6;72;525488
84987;16;61;525489
84987;11;25;525490
84987;17;76;525491
84987;13;121;525492
84987;16;17;525493
84987;10;16;525494
84987;13;37;525495
84987;14;30;525496
84987;10;7;525497
84987;15;6;525498
84987;16;48;525499
84987;10;136;525500
84987;16;47;525501
84987;11;144;525502
84987;5;32;525503
84987;5;28;525504
84987;17;4;525505
84987;3;12;525506
84987;13;104;525507
84987;18;2;525508
84987;5;72;525509
84987;9;155;525510
84987;7;81;525511
84987;11;57;525512
84987;6;35;525513
84987;6;79;525514
84987;6;2;525515
84987;12;131;525516
84987;16;60;525517
84987;15;34;525518
84987;11;43;525519
84987;6;96;525520
84987;15;16;525521
84987;17;60;525522
84987;16;72;525523
84987;16;71;525524
84987;15;23;525525
84987;7;98;525526
84987;16;11;525527
84987;13;9;525528
84987;10;12;525529
84987;13;13;525530
84987;14;86;525531
84987;14;51;525532
84987;5;31;525533
84987;6;99;525534
84987;6;85;525535
84987;14;62;525536
84987;6;25;525537
84987;14;31;525538
84987;5;3;525539
84987;5;35;525540
84987;13;33;525541
84987;11;62;525542
84987;13;150;525543
84987;15;21;525544
84987;14;64;525545
84987;17;9;525546
84987;9;25;525547
84987;5;33;525548
84987;9;89;525549
84987;4;46;525550
84987;16;25;525551
84987;17;28;525552
84987;3;11;525553
84987;5;53;525554
84987;17;6;525555
84987;17;52;525556
84987;4;34;525557
84987;13;47;525558
84987;9;86;525559
84987;10;100;525560
84987;8;29;525561
84987;13;51;525562
84987;13;112;525563
84987;4;33;525564
84987;7;21;525565
84987;5;60;525566
84987;11;73;525567
84987;15;19;525568
84987;15;40;525569
84987;8;81;525570
84987;13;81;525571
84987;15;7;525572
84987;13;145;525573
84987;11;10;525574
84987;5;103;525575
84987;5;67;525576
84987;15;24;525577
84987;5;90;525578
84987;5;26;525579
84987;12;52;525580
84987;13;5;525581
84987;17;24;525582
84987;16;23;525583
84987;5;52;525584
84987;12;142;525585
84987;2;8;525586
84987;9;57;525587
84987;15;35;525588
84987;14;119;525589
84987;9;142;525590
84987;18;6;525591
84987;18;7;525592
84987;18;8;525593
84987;18;9;525594
84987;18;10;525595
84987;18;11;525596
84987;14;41;525597
84987;8;58;525598
84987;8;24;525599
84987;17;12;525600
84987;9;141;525601
84987;16;15;525602
84987;14;45;525603
84987;9;52;525604
84987;5;15;525605
84987;12;106;525606
84987;7;56;525607
84987;4;14;525608
84987;17;25;525609
84987;9;49;525610
84987;15;51;525611
84987;2;7;525612
84987;13;41;525613
84987;16;5;525614
84987;6;42;525615
84987;12;125;525616
84987;15;53;525617
84987;6;8;525618
84987;13;24;525619
84987;16;40;525620
84987;14;63;525621
84987;1;8;525622
84987;4;17;525623
84987;4;22;525624
84987;14;121;525625
84987;6;20;525626
84987;14;46;525627
84987;14;47;525628
84987;13;139;525629
84987;5;10;525630
84987;4;16;525631
84987;11;125;525632
84987;16;46;525633
84987;13;15;525634
84987;9;29;525635
84987;16;8;525636
84987;6;50;525637
84987;15;48;525638
84987;16;34;525639
84987;10;19;525640
84987;14;103;525641
84987;15;73;525642
84987;5;70;525643
84987;12;19;525644
84987;18;5;525645
84987;15;32;525646
84987;15;20;525647
84987;14;87;525648
84987;7;87;525649
84987;17;79;525650
84987;5;37;525651
84987;13;45;525652
84987;7;68;525653
84987;7;53;525654
84987;11;79;525655
84987;3;10;525656
84987;17;81;525657
84987;15;12;525658
84987;15;10;525659
84987;11;141;525660
84987;2;1;525661
84987;16;41;525662
84987;14;18;525663
84987;16;57;525664
84987;11;110;525665
84987;3;2;525666
84987;12;29;525667
84987;6;18;525668
84987;6;14;525669
84987;6;78;525670
84987;5;48;525671
84987;16;77;525672
84987;13;114;525673
84987;5;100;525674
84987;17;83;525675
84987;12;74;525676
84987;8;83;525677
84987;4;31;525678
84987;14;67;525679
84987;7;11;525680
84987;4;11;525681
84987;5;8;525682
84987;9;50;525683
84987;17;37;525684
84987;11;102;525685
84987;4;30;525686
84987;14;114;525687
84987;13;42;525688
84987;13;122;525689
84987;8;55;525690
84987;5;66;525691
84987;9;126;525692
84987;11;17;525693
84987;16;13;525694
84987;7;71;525695
84987;10;153;525696
84987;5;57;525697
84987;14;78;525698
84987;14;23;525699
84987;17;40;525700
84987;6;76;525701
84987;5;38;525702
84987;15;54;525703
84987;3;9;525704
84987;5;20;525705
84987;16;62;525706
84987;9;8;525707
84987;2;2;525708
84987;5;23;525709
84987;11;39;525710
84987;15;69;525711
84987;8;75;525712
84987;14;79;525713
84987;14;80;525714
84987;14;81;525715
84987;16;24;525716
84987;13;18;525717
84987;5;63;525718
84987;14;4;525719
84987;14;94;525720
84987;10;134;525721
84987;8;59;525722
84987;9;51;525723
84987;14;48;525724
84987;12;78;525725
84987;15;44;525726
84987;16;78;525727
84987;14;111;525728
84987;14;92;525729
84987;17;46;525730
84987;13;6;525731
84987;5;76;525732
84987;4;45;525733
84987;7;3;525734
84987;7;24;525735
84987;14;70;525736
84987;5;5;525737
84987;2;12;525738
84987;14;98;525739
84987;17;50;525740
84987;13;8;525741
84987;16;22;525742
84987;1;6;525743
84987;14;109;525744
84987;17;44;525745
84987;5;13;525746
84987;7;66;525747
84987;17;20;525748
84987;13;115;525749
84987;16;84;525750
84987;5;4;525751
84987;13;116;525752
84987;7;55;525753
84987;3;1;525754
84987;16;83;525755
84987;6;40;525756
84987;6;15;525757
84987;13;1;525758
84987;15;52;525759
84987;14;22;525760
84987;14;90;525761
84987;14;117;525762
84987;10;59;525763
84987;5;12;525764
84987;14;107;525765
84987;5;101;525766
84987;12;156;525767
84987;17;85;525768
84987;16;68;525769
84987;5;56;525770
84987;13;141;525771
84987;13;142;525772
84987;14;42;525773
84987;9;36;525774
84987;4;40;525775
84987;16;32;525776
84987;14;61;525777
84987;5;44;525778
84987;1;11;525779
84987;15;60;525780
84987;4;2;525781
84987;4;18;525782
84987;16;12;525783
84987;17;73;525784
84987;5;30;525785
84987;15;5;525786
84987;12;92;525787
84987;13;152;525788
84987;13;101;525789
84987;2;6;525790
84987;14;68;525791
84987;16;3;525792
84987;16;4;525793
84987;14;113;525794
84987;11;148;525795
84987;4;43;525796
84987;14;118;525797
84987;5;64;525798
84987;16;49;525799
84987;15;31;525800
84987;15;17;525801
84987;9;101;525802
84987;11;1;525803
84987;11;67;525804
84987;12;151;525805
84987;17;22;525806
84987;17;23;525807
84987;5;50;525808
84987;14;88;525809
84987;7;16;525810
84987;14;110;525811
84987;13;77;525812
84987;5;78;525813
84987;16;63;525814
84987;17;19;525815
84987;5;82;525816
84987;15;61;525817
84987;5;55;525818
84987;12;132;525819
84987;8;72;525820
84987;15;62;525821
84987;4;15;525822
84987;14;102;525823
84987;8;34;525824
84987;6;41;525825
84987;4;21;525826
84987;15;28;525827
84987;13;17;525828
84987;9;80;525829
84987;16;37;525830
84987;16;38;525831
84987;16;39;525832
84987;16;10;525833
84987;5;71;525834
84987;13;151;525835
84987;13;48;525836
84987;16;79;525837
84987;13;39;525838
84987;15;11;525839
84987;11;87;525840
84987;14;60;525841
84987;6;23;525842
84987;14;76;525843
84987;9;90;525844
84987;9;134;525845
84987;14;69;525846
84987;15;74;525847
84987;15;75;525848
84987;17;3;525849
84987;14;93;525850
84987;14;77;525851
84987;17;31;525852
84987;6;67;525853
84987;14;5;525854
84987;5;89;525855
84987;12;103;525856
84987;13;126;525857
84987;15;4;525858
84987;15;71;525859
84987;14;50;525860
84987;16;28;525861
84987;16;29;525862
84987;13;58;525863
84987;5;43;525864
84987;6;22;525865
84987;14;65;525866
84987;11;63;525867
84987;10;17;525868
84987;8;85;525869
84987;15;46;525870
84987;15;18;525871
84987;3;6;525872
84987;16;27;525873
84987;6;74;525874
84987;11;47;525875
84987;16;16;525876
84987;15;85;525877
84987;16;43;525878
84987;17;72;525879
84987;16;33;525880
84987;11;70;525881
84987;2;11;525882
84987;10;44;525883
84987;6;51;525884
84987;2;10;525885
84987;10;73;525886
84987;14;32;525887
84987;4;28;525888
84987;5;99;525889
84987;17;8;525890
84987;6;13;525891
84987;14;85;525892
84987;15;15;525893
84987;6;17;525894
84987;14;2;525895
84987;13;50;525896
84987;5;41;525897
84987;13;19;525898
84987;16;7;525899
84987;5;80;525900
83386;1;1;525901
83386;1;2;525902
83386;1;3;525903
83386;1;4;525904
83386;1;5;525905
207865;0;0;525906
207865;0;0;525907
69562;2;5;525908
42086;1;10;525909
42086;1;4;525910
42086;1;7;525911
42086;1;21;525912
42086;1;23;525913
42086;1;19;525914
42086;1;3;525915
42086;1;6;525916
42086;1;8;525917
42086;1;22;525918
42086;1;12;525919
42086;1;13;525920
42086;1;20;525921
42086;1;11;525922
42086;1;14;525923
42086;1;18;525924
42086;1;9;525925
42086;1;15;525926
42086;1;5;525927
42086;1;2;525928
42086;1;1;525929
42086;1;16;525930
42086;1;24;525931
42086;1;17;525932
207866;1;6;525933
78573;1;5;525934
103367;1;10;525935
57736;1;16;525936
356232;23;11;525937
356232;24;1;525938
356232;24;2;525939
356232;24;4;525940
356232;24;6;525941
356232;24;7;525942
356232;24;8;525943
356232;24;9;525944
356232;24;10;525945
356232;24;12;525946
356232;24;13;525947
356232;24;15;525948
356232;24;16;525949
356232;24;17;525950
356232;24;18;525951
356232;24;19;525952
356232;24;20;525953
356232;24;21;525954
356232;24;22;525955
356232;25;1;525956
356232;25;4;525957
356232;25;5;525958
356232;25;6;525959
356232;25;7;525960
356232;25;11;525961
356232;25;12;525962
356232;25;13;525963
356232;25;14;525964
356232;25;15;525965
356232;25;16;525966
356232;23;18;525967
356232;26;1;525968
356232;26;2;525969
356232;26;3;525970
356232;26;4;525971
356232;26;5;525972
356232;26;6;525973
356232;26;7;525974
356232;26;8;525975
356232;26;9;525976
356232;26;10;525977
356232;26;11;525978
356232;26;12;525979
356232;26;13;525980
356232;26;15;525981
356232;26;17;525982
356232;26;20;525983
356232;26;22;525984
356232;27;7;525985
356232;27;17;525986
356232;28;10;525987
356232;28;11;525988
356232;28;12;525989
356232;28;13;525990
356232;28;14;525991
356232;28;15;525992
356232;28;16;525993
356232;28;17;525994
356232;28;18;525995
356232;28;19;525996
356232;28;20;525997
356232;28;21;525998
356232;28;22;525999
356232;28;23;526000
356232;29;17;526001
356232;29;18;526002
356232;30;1;526003
356232;30;2;526004
356232;30;3;526005
289642;1;1;526006
289642;0;0;526007
289642;0;0;526008
289642;0;0;526009
204764;0;0;526010
413543;0;0;526011
54520;0;0;526012
54520;0;0;526013
54520;0;0;526014
54520;0;0;526015
54520;0;0;526016
54520;0;0;526017
54520;0;0;526018
54520;0;0;526019
54520;0;0;526020
54520;0;0;526021
54520;0;0;526022
92322;0;0;526023
92322;0;0;526024
92322;0;0;526026
92322;0;0;526030
92322;0;0;526032
92322;0;0;526034
92322;0;0;526035
92322;0;0;526036
92322;0;0;526038
92322;0;0;526039
92322;0;0;526040
92322;0;0;526042
92322;0;0;526043
92322;0;0;526044
92322;0;0;526045
92322;0;0;526046
92322;0;0;526048
92322;0;0;526049
92322;0;0;526051
92322;0;0;526054
92322;0;0;526055
92322;0;0;526056
92322;0;0;526057
92322;0;0;526058
92322;4;9;526059
92322;0;0;526060
92322;0;0;526061
92322;0;0;526062
92322;0;0;526063
92322;0;0;526065
92322;0;0;526067
92322;0;0;526068
92322;0;0;526069
92322;0;0;526070
92322;0;0;526071
92322;0;0;526073
92322;0;0;526075
92322;4;8;526076
92322;0;0;526077
92322;16;1;526078
92322;0;0;526079
92322;0;0;526081
92322;0;0;526084
92322;0;0;526086
92322;0;0;526089
92322;0;0;526090
92322;0;0;526091
92322;0;0;526092
92322;0;0;526095
92322;0;0;526096
92322;0;0;526097
92322;0;0;526098
92322;16;5;526099
92322;0;0;526100
92322;0;0;526102
92322;0;0;526104
92322;0;0;526105
92322;0;0;526106
92322;0;0;526107
92322;0;0;526108
92322;0;0;526109
92322;0;0;526110
92322;16;4;526111
92322;0;0;526112
92322;0;0;526113
92322;0;0;526114
92322;0;0;526116
92322;0;0;526117
92322;0;0;526118
92322;0;0;526120
92322;0;0;526121
92322;0;0;526123
92322;0;0;526124
92322;0;0;526125
92322;0;0;526127
92322;0;0;526128
92322;0;0;526129
92322;0;0;526130
92322;0;0;526131
92322;0;0;526132
92322;0;0;526135
92322;4;7;526136
92322;0;0;526139
92322;0;0;526140
92322;0;0;526141
92322;0;0;526142
92322;0;0;526144
92322;0;0;526145
92322;0;0;526146
92322;0;0;526147
92322;0;0;526148
92322;0;0;526149
92322;0;0;526150
92322;0;0;526151
92322;0;0;526155
92322;0;0;526156
73965;1;4;526157
73965;3;6;526158
73965;3;12;526159
73965;1;3;526160
73965;2;3;526161
73965;2;18;526162
73965;2;12;526163
73965;1;7;526164
73965;2;7;526165
73965;3;8;526166
73965;1;10;526167
73965;1;5;526168
73965;3;17;526169
73965;2;15;526170
73965;2;16;526171
73965;2;13;526172
73965;2;14;526173
73965;3;9;526174
73965;3;3;526175
73965;3;4;526176
73965;1;11;526177
73965;2;2;526178
73965;2;21;526179
73965;2;17;526180
73965;1;8;526181
73965;2;10;526182
73965;2;11;526183
73965;2;5;526184
73965;2;6;526186
73965;3;20;526187
73965;3;10;526188
73965;1;13;526189
73965;3;7;526190
73965;3;22;526191
73965;2;22;526192
73965;3;19;526193
73965;3;11;526194
73965;3;21;526195
73965;2;4;526196
73965;3;5;526197
73965;3;16;526198
73965;2;8;526199
73965;3;14;526200
73965;3;1;526201
73965;3;2;526202
73965;2;20;526203
73965;1;6;526204
73965;2;19;526205
73965;1;14;526206
73965;1;12;526207
73965;3;15;526208
73965;3;13;526209
73965;2;1;526211
73965;2;9;526212
73965;1;2;526214
73965;3;18;526215
73965;1;9;526216
108705;1;1;526217
108705;1;2;526218
108705;1;5;526219
108705;1;3;526220
108705;1;6;526221
217915;1;1;526222
217915;1;2;526223
217915;1;6;526224
217915;1;7;526225
217915;1;8;526226
312098;1;13;526227
312098;1;12;526228
312098;1;10;526229
312098;1;8;526230
312098;1;9;526231
312098;1;1;526232
312098;1;3;526233
312098;1;6;526234
312098;1;11;526235
312098;1;5;526236
312098;1;2;526237
312098;1;7;526238
312098;1;4;526239
312098;1;0;526240
96545;5;7;526241
96545;5;4;526242
96545;6;5;526243
96545;5;12;526244
96545;5;11;526245
96545;6;6;526246
96545;7;8;526247
96545;3;3;526248
96545;8;4;526249
96545;5;2;526250
96545;4;7;526251
96545;4;1;526252
96545;2;7;526253
96545;3;12;526254
96545;6;10;526255
96545;8;5;526256
96545;4;5;526257
96545;1;5;526258
96545;7;3;526259
96545;6;14;526260
96545;4;3;526261
96545;3;5;526262
96545;3;10;526263
96545;5;6;526264
96545;5;9;526265
96545;2;16;526266
96545;3;9;526267
96545;5;10;526268
96545;6;3;526269
96545;4;2;526270
96545;2;1;526271
96545;5;1;526272
96545;3;7;526273
96545;9;6;526274
96545;4;8;526275
96545;6;9;526276
96545;5;14;526277
96545;2;14;526278
96545;3;4;526279
96545;1;2;526280
96545;2;5;526281
96545;3;1;526282
96545;2;11;526283
96545;2;6;526284
96545;5;8;526285
96545;9;4;526286
96545;8;6;526287
96545;6;7;526288
96545;6;2;526289
96545;2;4;526290
96545;9;2;526291
96545;7;2;526292
96545;7;9;526293
96545;1;1;526294
96545;4;6;526295
96545;5;3;526296
96545;6;1;526297
96545;9;5;526298
96545;4;12;526299
96545;2;12;526300
96545;6;13;526301
96545;6;8;526302
96545;2;13;526303
96545;3;8;526304
96545;7;5;526305
96545;6;11;526306
96545;7;4;526307
96545;8;0;526308
96545;7;6;526309
96545;1;7;526310
96545;3;11;526311
96545;1;3;526312
96545;4;10;526313
96545;2;15;526314
96545;7;1;526315
96545;6;12;526316
96545;1;6;526317
96545;5;5;526318
96545;2;2;526319
96545;5;13;526320
96545;4;14;526321
96545;6;15;526322
96545;8;2;526323
96545;4;11;526324
96545;3;6;526325
96545;8;3;526326
96545;2;10;526327
96545;7;7;526328
96545;7;10;526329
96545;3;2;526330
96545;8;1;526331
96545;2;9;526332
96545;3;13;526333
96545;4;4;526334
96545;1;4;526335
96545;2;8;526336
96545;2;3;526337
461620;1;10;526338
461620;1;11;526339
461620;1;12;526340
461620;1;9;526341
386917;1;1;526342
386917;1;10;526343
386917;1;11;526344
386917;1;12;526345
386917;1;13;526346
386917;1;14;526347
386917;1;15;526348
386917;1;16;526349
386917;1;17;526350
386917;1;18;526351
386917;1;19;526352
386917;1;2;526353
386917;1;20;526354
386917;1;21;526355
386917;1;22;526356
386917;1;23;526357
386917;1;24;526358
386917;1;25;526359
386917;1;26;526360
386917;1;27;526361
386917;1;29;526362
386917;1;3;526363
386917;1;30;526364
386917;1;33;526365
386917;1;34;526366
386917;1;35;526367
386917;1;36;526368
386917;1;37;526369
386917;1;39;526370
386917;1;4;526371
386917;1;40;526372
386917;1;42;526373
386917;1;43;526374
386917;1;45;526375
386917;1;46;526376
386917;1;47;526377
386917;1;48;526378
386917;1;5;526379
386917;1;6;526380
386917;1;7;526381
386917;1;8;526382
386917;1;9;526383
386917;1;31;526384
386917;1;32;526385
386917;1;49;526386
103369;2;13;526387
103369;3;24;526388
103369;3;32;526389
103369;3;37;526390
103369;3;20;526391
103369;3;3;526392
103369;3;18;526393
103369;3;30;526394
103369;3;33;526395
103369;3;7;526396
103369;3;25;526397
103369;3;28;526398
103369;3;31;526399
103369;3;6;526400
103369;3;5;526401
103369;3;11;526402
103369;3;2;526403
103369;3;9;526404
103369;3;15;526405
103369;3;38;526406
103369;3;26;526407
103369;3;34;526408
103369;3;27;526409
103369;3;14;526410
103369;3;17;526411
103369;3;35;526412
103369;3;10;526413
103369;3;8;526414
103369;3;13;526415
103369;3;12;526416
103369;3;19;526417
103369;3;16;526418
103369;3;23;526419
103369;4;5;526420
103369;4;6;526421
103369;4;4;526422
103369;4;11;526423
103369;4;10;526424
103369;4;8;526425
103369;4;7;526426
103369;4;1;526427
103369;4;9;526428
103369;4;3;526429
103369;4;2;526430
103369;4;12;526431
103369;1;5;526432
103369;1;26;526433
103369;1;1;526434
103369;1;10;526435
103369;1;16;526436
103369;1;12;526437
103369;1;28;526438
103369;1;17;526439
103369;1;8;526440
103369;1;31;526442
103369;1;27;526443
103369;1;37;526444
103369;1;3;526445
103369;1;21;526447
103369;1;6;526448
103369;1;2;526449
103369;1;22;526450
103369;1;18;526451
103369;1;45;526452
103369;1;20;526453
103369;1;7;526454
103369;1;11;526455
103369;1;44;526456
103369;1;46;526457
103369;1;9;526458
103369;1;39;526459
103369;1;38;526460
101049;1;2;526461
101049;2;1;526462
101049;2;5;526463
101049;3;4;526464
101049;4;1;526465
101049;4;2;526466
101049;4;3;526467
101049;4;4;526468
101049;4;5;526469
101049;4;7;526470
96546;1;3;526471
96546;1;4;526472
96546;2;2;526473
96546;2;1;526474
96546;1;5;526475
96546;1;2;526476
96546;2;4;526477
96546;2;3;526478
96546;2;5;526479
96546;1;6;526480
96546;1;1;526481
452713;1;1;526482
452713;1;10;526483
452713;1;11;526484
452713;1;12;526485
452713;1;13;526486
452713;1;2;526487
452713;1;3;526488
452713;1;4;526489
452713;1;5;526490
452713;1;6;526491
452713;1;7;526492
452713;1;8;526493
452713;1;9;526494
452713;2;1;526495
452713;2;9;526496
452713;2;2;526497
452713;2;3;526498
